prop,cu_high,cu_low
0.001,1302.7456963716822,1231.3489612530784
0.002,1338.8467474993377,1257.9911520780522
0.003,1361.0415663191166,1274.3706917272257
0.004,1377.3346738544146,1286.3948313721428
0.005,1390.3131950308957,1295.9728416241735
0.006,1401.1543720626928,1303.9735146856624
0.007,1410.496826162271,1310.8681462024674
0.008,1418.7271432040468,1316.9420324281525
0.009000000000000001,1426.097719691064,1322.3814392909278
0.010000000000000002,1432.7827463996114,1327.3149177264834
0.011,1438.9076683998683,1331.8350448591227
0.012,1444.5659246078594,1336.0107776126329
0.013000000000000001,1449.8290470072784,1339.8949058283097
0.014000000000000002,1454.7530545878876,1343.5287709233264
0.015,1459.3826652215557,1346.9453742103433
0.016,1463.7541639230772,1350.17149364341
0.017,1467.8974121384213,1353.2291666512706
0.018000000000000002,1471.8372900100464,1356.1367545137891
0.019000000000000003,1475.5947538271841,1358.9097227489833
0.02,1479.1876259226544,1361.5612240484543
0.021,1482.6311945369407,1364.1025409706763
0.022000000000000002,1485.9386761293995,1366.5434271217407
0.023,1489.1215764232786,1368.892373602732
0.024,1492.189975754338,1371.1568195939649
0.025,1495.15275705133,1373.3433206021489
0.026000000000000002,1498.017789790737,1375.4576842170245
0.027000000000000003,1500.792079776388,1377.505080647122
0.028,1503.4818921108806,1379.4901334713602
0.029,1506.0928529338144,1381.4169947207781
0.030000000000000002,1508.6300341919768,1383.2894074380279
0.031,1511.0980247375505,1385.1107581470947
0.032,1513.5009903254063,1386.8841211306576
0.033,1515.842724532491,1388.6122960080568
0.034,1518.1266922040372,1390.297839798132
0.035,1520.356066709169,1391.9430944134624
0.036000000000000004,1522.5337620382936,1393.5502103478996
0.037000000000000005,1524.6624605788215,1395.1211671747533
0.038,1526.7446372513225,1396.6577913590168
0.039,1528.7825805655698,1398.161771796502
0.04,1530.7784110578955,1399.6346734204137
0.041,1532.734097492428,1401.0779491576875
0.042,1534.6514711449831,1402.4929504703507
0.043000000000000003,1536.5322384364815,1403.8809366788487
0.044000000000000004,1538.377992140318,1405.243083232965
0.045,1540.1902213532096,1406.5804890702002
0.046,1541.9703203902466,1407.8941831802247
0.047,1543.719596740943,1409.1851304763595
0.048,1545.4392782031816,1410.4542370603513
0.049,1547.130519295266,1411.7023549543987
0.05,1548.7944070322974,1412.9302863640567
0.051000000000000004,1550.4319661412858,1414.1387875269336
0.052000000000000005,1552.044163779415,1415.3285721947186
0.053000000000000005,1553.6319138113945,1416.5003147898242
0.054,1555.1960806946088,1417.6546532725831
0.055,1556.737483014587,1418.7921917503882
0.056,1558.2568967080279,1419.91350285625
0.057,1559.7550580060533,1421.019129920887
0.058,1561.2326661264399,1422.1095889595636
0.059000000000000004,1562.6903857401776,1423.185370492383
0.060000000000000005,1564.128849234764,1424.2469412145765
0.061,1565.5486587940804,1425.294745531428
0.062,1566.9503883124664,1426.329206970841
0.063,1568.3345851586616,1427.3507294851097
0.064,1569.7017718035797,1428.3596986521975
0.065,1571.0524473243825,1429.3564827857285
0.066,1572.3870887960043,1430.3414339619183
0.067,1573.7061525801269,1431.3148889708223
0.068,1575.0100755205704,1432.2771701985214
0.069,1576.2992760531674,1433.2285864461996
0.07,1577.5741552373916,1434.1694336914718
0.07100000000000001,1578.8350977162825,1435.0999957968004
0.07200000000000001,1580.0824726105986,1436.0205451693696
0.07300000000000001,1581.3166343525459,1436.9313433763684
0.074,1582.5379234639377,1437.8326417192645
0.075,1583.7466672831897,1438.7246817703185
0.076,1584.9431806451478,1439.6076958742901
0.077,1586.1277665173907,1440.481907618022
0.078,1587.3007165963188,1441.3475322703478
0.079,1588.462311866055,1442.2047771945543
0.08,1589.6128231229168,1443.0538422354364
0.081,1590.7525114679843,1443.8949200828076
0.082,1591.8816287700738,1444.7281966131688
0.083,1593.000418101232,1445.553851211099
0.084,1594.1091141466968,1446.3720570718015
0.085,1595.2079435911023,1447.1829814861194
0.08600000000000001,1596.2971254825711,1447.9867861092316
0.08700000000000001,1597.3768715762021,1448.7836272141433
0.08800000000000001,1598.4473866583378,1449.5736559309921
0.089,1599.5088688529008,1450.3570184731202
0.09,1600.5615099109746,1451.133856350783
0.091,1601.6054954847214,1451.9043065732967
0.092,1602.6410053866516,1452.6685018403768
0.093,1603.6682138351734,1453.4265707233512
0.094,1604.6872896872903,1454.1786378368881
0.095,1605.6983966592495,1454.9248240018323
0.096,1606.701693535883,1455.6652463996966
0.097,1607.6973343693344,1456.4000187193212
0.098,1608.6854686678143,1457.129251296171
0.099,1609.6662415749765,1457.8530512447148
0.1,1610.6397940404759,1458.5715225842955
0.101,1611.606262982224,1459.284766358872
0.10200000000000001,1612.5657814408237,1459.9928807509905
0.10300000000000001,1613.518478726632,1460.695961190316
0.10400000000000001,1614.464480559875,1461.3941004570345
0.10500000000000001,1615.4039092042003,1462.087388780415
0.106,1616.3368835940425,1462.7759139328016
0.107,1617.2635194561344,1463.4597613192896
0.108,1618.1839294254928,1464.1390140633205
0.109,1619.098223156176,1464.8137530884196
0.11,1620.0065074270922,1465.4840571962836
0.111,1620.908886243129,1466.1500031414103
0.112,1621.8054609318442,1466.8116657024566
0.113,1622.6963302359552,1467.4691177504956
0.114,1623.581590401844,1468.1224303143308
0.115,1624.461335264283,1468.771672643024
0.116,1625.3356563275722,1469.416912265773
0.117,1626.2046428432743,1470.058215049279
0.11800000000000001,1627.0683818847122,1470.6956452527265
0.11900000000000001,1627.926958418396,1471.3292655804937
0.12000000000000001,1628.780455372525,1471.9591372327077
0.121,1629.6289537027135,1472.5853199537487
0.122,1630.472532455071,1473.2078720788024
0.123,1631.3112688267636,1473.826850578555
0.124,1632.1452382241828,1474.4423111021188
0.125,1632.9745143188256,1475.0543080182733
0.126,1633.7991691010025,1475.6628944551003
0.127,1634.6192729314685,1476.2681223380864
0.128,1635.4348945910738,1476.870042426766
0.129,1636.2461013285304,1477.4687043499716
0.13,1637.0529589063706,1478.0641566397505
0.131,1637.8555316451898,1478.656446764017
0.132,1638.6538824662412,1479.2456211579845
0.133,1639.4480729324628,1479.831725254445
0.134,1640.2381632880001,1480.4148035129356
0.135,1641.024212496295,1480.994899447848
0.136,1641.8062782768006,1481.5720556555227
0.137,1642.5844171403817,1482.1463138403758
0.138,1643.358684423458,1482.717714840095
0.139,1644.1291343209427,1483.286298649948
0.14,1644.8958199180274,1483.852104446241
0.14100000000000001,1645.6587932208622,1484.4151706089574
0.14200000000000002,1646.418105186177,1484.9755347436212
0.14300000000000002,1647.1738057498865,1485.533233702405
0.14400000000000002,1647.9259438547226,1486.0883036045227
0.14500000000000002,1648.6745674769322,1486.6407798559335
0.146,1649.419723652079,1487.1906971683813
0.147,1650.1614584999845,1487.7380895778033
0.148,1650.899817248845,1488.282990462126
0.149,1651.6348442585536,1488.825432558477
0.15,1652.3665830432606,1489.3654479798358
0.151,1653.095076293203,1489.9030682311422
0.152,1653.8203658958305,1490.438324224887
0.153,1654.542492956253,1490.9712462962036
0.154,1655.26149781704,1491.5018642174778
0.155,1655.9774200773932,1492.0302072124982
0.156,1656.690298611717,1492.5563039701613
0.157,1657.4001715876107,1493.0801826577479
0.158,1658.1070764833016,1493.6018709337905
0.159,1658.8110501045428,1494.1213959605418
0.16,1659.5121286009917,1494.6387844160645
0.161,1660.2103474820924,1495.154062505949
0.162,1660.9057416324779,1495.6672559746828
0.163,1661.5983453269073,1496.178390116673
0.164,1662.288192244761,1496.6874897869425
0.165,1662.9753154841012,1497.194579411509
0.166,1663.6597475753233,1497.699682997457
0.167,1664.3415204944015,1498.202824142715
0.168,1665.020665675752,1498.7040260455465
0.169,1665.6972140247237,1499.20331151377
0.17,1666.3711959297273,1499.7007029737078
0.171,1667.0426412740187,1500.1962224788851
0.17200000000000001,1667.7115794471474,1500.6898917184756
0.17300000000000001,1668.37803935608,1501.1817320255122
0.17400000000000002,1669.0420494360117,1501.6717643848665
0.17500000000000002,1669.7036376608755,1502.1600094410019
0.17600000000000002,1670.3628315535586,1502.6464875055165
0.177,1671.0196581958378,1503.1312185644722
0.178,1671.67414423804,1503.6142222855267
0.179,1672.3263159084408,1504.0955180248675
0.18,1672.9761990224056,1504.5751248339589
0.181,1673.6238189912858,1505.0530614661072
0.182,1674.269200831074,1505.5293463828484
0.183,1674.9123691708292,1506.0039977601657
0.184,1675.5533482608778,1506.477033494541
0.185,1676.1921619807977,1506.9484712088486
0.186,1676.8288338471928,1507.418328258091
0.187,1677.4633870212638,1507.8866217349873
0.188,1678.095844316182,1508.3533684754154
0.189,1678.7262282042739,1508.8185850637121
0.19,1679.3545608240188,1509.2822878378392
0.191,1679.9808639868686,1509.744492894416
0.192,1680.6051591838946,1510.2052160936232
0.193,1681.227467592264,1510.664473063985
0.194,1681.847810081555,1511.1222792070275
0.195,1682.4662072199137,1511.578649701823
0.196,1683.0826792800556,1512.03359950942
0.197,1683.6972462451208,1512.487143377162
0.198,1684.3099278143834,1512.9392958429037
0.199,1684.9207434088198,1513.3900712391187
0.2,1685.5297121765439,1513.8394836969105
0.201,1686.1368529981064,1514.2875471499249
0.202,1686.7421844916703,1514.734275338167
0.203,1687.3457250180577,1515.179681811728
0.20400000000000001,1687.947492685678,1515.6237799344212
0.20500000000000002,1688.54750535534,1516.0665828873327
0.20600000000000002,1689.1457806449464,1516.508103672287
0.20700000000000002,1689.742335934081,1516.9483551152318
0.20800000000000002,1690.3371883684858,1517.3873498695418
0.20900000000000002,1690.930354864436,1517.8251004192473
0.21,1691.5218521130096,1518.2616190821866
0.211,1692.1116965842634,1518.6969180130857
0.212,1692.6999045313082,1519.131009206567
0.213,1693.2864919942922,1519.5639045000887
0.214,1693.8714748042953,1519.9956155768195
0.215,1694.4548685871328,1520.4261539684442
0.216,1695.036688767074,1520.855531057909
0.217,1695.6169505704775,1521.2837580821044
0.218,1696.1956690293448,1521.7108461344872
0.219,1696.7728589847948,1522.1368061676446
0.22,1697.3485350904612,1522.5616489958024
0.221,1697.9227118158162,1522.9853852972767
0.222,1698.4954034494185,1523.4080256168713
0.223,1699.066624102093,1523.8295803682252
0.224,1699.6363877100412,1524.2500598361053
0.225,1700.2047080378804,1524.6694741786537
0.226,1700.7715986816233,1525.087833429582
0.227,1701.3370730715894,1525.505147500323
0.228,1701.901144475255,1525.9214261821328
0.229,1702.4638260000434,1526.33667914815
0.23,1703.0251305960562,1526.7509159554118
0.231,1703.5850710587458,1527.164146046825
0.232,1704.143660031532,1527.576378753099
0.233,1704.7009100083656,1527.9876232946367
0.234,1705.2568333362362,1528.3978887833841
0.23500000000000001,1705.8114422176307,1528.8071842246466
0.23600000000000002,1706.364748712938,1529.2155185188628
0.23700000000000002,1706.9167647428073,1529.6229004633449
0.23800000000000002,1707.467502090457,1530.0293387539816
0.23900000000000002,1708.016972403935,1530.434841986909
0.24000000000000002,1708.5651871983368,1530.8394186601445
0.241,1709.1121578579757,1531.2430771751897
0.242,1709.6578956385104,1531.6458258386008
0.243,1710.2024116690295,1532.0476728635267
0.244,1710.7457169540974,1532.4486263712186
0.245,1711.2878223757539,1532.8486943925059
0.246,1711.8287386954812,1533.2478848692472
0.247,1712.368476556126,1533.6462056557505
0.248,1712.907046483788,1534.0436645201648
0.249,1713.4444588896697,1534.4402691458467
0.25,1713.9807240718912,1534.8360271326992
0.251,1714.5158522172694,1535.230945998484
0.252,1715.0498534030623,1535.6250331801107
0.253,1715.5827375986821,1536.0182960348989
0.254,1716.1145146673723,1536.4107418418173
0.255,1716.645194367856,1536.802377802699
0.256,1717.1747863559508,1537.193211043435
0.257,1717.7033001861544,1537.5832486151426
0.258,1718.2307453131996,1537.9724974953137
0.259,1718.7571310935816,1538.3609645889424
0.26,1719.282466787055,1538.748656729628
0.261,1719.8067615581042,1539.135580680663
0.262,1720.3300244773861,1539.5217431360952
0.263,1720.852264523147,1539.9071507217748
0.264,1721.373490582612,1540.2918099963792
0.265,1721.8937114533514,1540.6757274524211
0.266,1722.4129358446196,1541.058909517238
0.267,1722.9311723786714,1541.4413625539612
0.268,1723.4484295920536,1541.823092862472
0.269,1723.9647159368758,1542.204106680337
0.27,1724.4800397820538,1542.5844101837265
0.271,1724.9944094145358,1542.96400948832
0.272,1725.5078330405033,1543.3429106501922
0.273,1726.0203187865532,1543.721119666685
0.274,1726.5318747008566,1544.0986424772623
0.275,1727.0425087542997,1544.4754849643539
0.276,1727.5522288416032,1544.851652954179
0.277,1728.0610427824226,1545.22715221756
0.278,1728.56895832243,1545.6019884707205
0.279,1729.0759831343757,1545.9761673760684
0.28,1729.5821248191337,1546.3496945429674
0.281,1730.0873909067273,1546.7225755284949
0.28200000000000003,1730.5917888573379,1547.094815838185
0.28300000000000003,1731.0953260622978,1547.466420926762
0.28400000000000003,1731.5980098450639,1547.837396198859
0.28500000000000003,1732.099847462177,1548.207747009726
0.28600000000000003,1732.6008461042034,1548.5774786659242
0.28700000000000003,1733.1010128966623,1548.9465964260105
0.28800000000000003,1733.6003549009363,1549.3151055012104
0.28900000000000003,1734.098879115168,1549.6830110560784
0.29,1734.5965924751408,1550.0503182091484
0.291,1735.0935018551456,1550.4170320335738
0.292,1735.5896140688326,1550.7831575577563
0.293,1736.0849358700511,1551.1486997659642
0.294,1736.5794739536736,1551.5136635989422
0.295,1737.0732349564064,1551.8780539545091
0.296,1737.5662254575893,1552.241875688147
0.297,1738.0584519799806,1552.6051336135822
0.298,1738.5499209905292,1552.967832503354
0.299,1739.0406389011362,1553.329977089377
0.3,1739.530612069402,1553.6915720634927
0.301,1740.0198467993641,1554.0526220780137
0.302,1740.5083493422214,1554.4131317462575
0.303,1740.9961258970477,1554.773105643075
0.304,1741.4831826114935,1555.1325483053668
0.305,1741.9695255824784,1555.491464232594
0.306,1742.4551608568706,1555.8498578872814
0.307,1742.9400944321578,1556.2077336955108
0.308,1743.4243322571062,1556.565096047408
0.309,1743.90788023241,1556.9219492976229
0.31,1744.390744211332,1557.2782977658005
0.311,1744.8729300003324,1557.634145737047
0.312,1745.3544433596892,1557.9894974623858
0.313,1745.8352900041095,1558.34435715921
0.314,1746.3154756033312,1558.6987290117256
0.315,1746.795005782715,1559.0526171713889
0.316,1747.2738861238288,1559.4060257573376
0.317,1747.7521221650227,1559.7589588568146
0.318,1748.2297194019948,1560.111420525587
0.319,1748.7066832883506,1560.4634147883576
0.32,1749.1830192361524,1560.81494563917
0.321,1749.6587326164604,1561.1660170418097
0.322,1750.133828759868,1561.516632930198
0.323,1750.608312957027,1561.8667972087794
0.324,1751.082190459167,1562.2165137529053
0.325,1751.5554664786055,1562.5657864092104
0.326,1752.0281461892523,1562.9146189959852
0.327,1752.5002347271065,1563.263015303542
0.328,1752.971737190745,1563.6109790945761
0.329,1753.4426586418049,1563.9585141045222
0.33,1753.9130041054607,1564.305624041905
0.331,1754.3827785708913,1564.6523125886858
0.332,1754.8519869917438,1564.9985834006031
0.333,1755.320634286589,1565.3444401075096
0.334,1755.788725339371,1565.6898863137042
0.335,1756.2562649998506,1566.0349255982583
0.336,1756.723258084042,1566.3795615153392
0.337,1757.1897093746454,1566.7237975945288
0.338,1757.6556236214706,1567.0676373411363
0.339,1758.1210055418583,1567.4110842365085
0.34,1758.5858598210928,1567.754141738335
0.341,1759.05019111281,1568.0968132809498
0.342,1759.5140040394012,1568.4391022756288
0.343,1759.9773031924103,1568.7810121108819
0.34400000000000003,1760.4400931329253,1569.1225461527436
0.34500000000000003,1760.9023783919654,1569.4637077450573
0.34600000000000003,1761.3641634708624,1569.8045002097588
0.34700000000000003,1761.825452841639,1570.1449268471522
0.34800000000000003,1762.286250947378,1570.4849909361858
0.34900000000000003,1762.7465622025916,1570.8246957347226
0.35000000000000003,1763.2063909935823,1571.164044479807
0.35100000000000003,1763.665741678801,1571.5030403879289
0.35200000000000004,1764.1246185891991,1571.8416866552848
0.353,1764.5830260285777,1572.1799864580335
0.354,1765.0409682739312,1572.5179429525517
0.355,1765.4984495757867,1572.855559275683
0.356,1765.9554741585391,1573.1928385449855
0.357,1766.4120462207832,1573.529783858978
0.358,1766.8681699356391,1573.8663982973778
0.359,1767.3238494510758,1574.2026849213428
0.36,1767.7790888902305,1574.5386467737032
0.361,1768.2338923517223,1574.874286879197
0.362,1768.688263909964,1575.2096082446972
0.363,1769.142207615469,1575.5446138594396
0.364,1769.5957274951556,1575.8793066952464
0.365,1770.048827552645,1576.213689706748
0.366,1770.5015117685593,1576.547765831601
0.367,1770.9537841008134,1576.881537990704
0.368,1771.4056484849036,1577.2150090884118
0.369,1771.8571088341942,1577.548182012745
0.37,1772.3081690401996,1577.8810596356002
0.371,1772.7588329728626,1578.2136448129538
0.372,1773.2091044808317,1578.5459403850673
0.373,1773.6589873917317,1578.877949176687
0.374,1774.1084855124348,1579.209673997244
0.375,1774.5576026293259,1579.5411176410498
0.376,1775.006342508566,1579.8722828874913
0.377,1775.4547088963527,1580.2031725012225
0.378,1775.902705519178,1580.5337892323546
0.379,1776.3503360840814,1580.864135816643
0.38,1776.7976042789026,1581.1942149756744
0.381,1777.24451377253,1581.5240294170494
0.382,1777.6910682151463,1581.8535818345636
0.383,1778.1372712384725,1582.1828749083886
0.384,1778.5831264560084,1582.5119113052485
0.385,1779.0286374632701,1582.8406936785962
0.386,1779.473807838026,1583.1692246687862
0.387,1779.9186411405299,1583.4975069032482
0.388,1780.3631409137506,1583.8255429966553
0.389,1780.8073106836016,1584.153335551094
0.39,1781.2511539591644,1584.4808871562288
0.391,1781.6946742329137,1584.8082003894694
0.392,1782.137874980938,1585.1352778161315
0.393,1782.580759663157,1585.4621219895994
0.394,1783.0233317235395,1585.788735451485
0.395,1783.4655945903173,1586.1151207317869
0.396,1783.9075516761961,1586.4412803490457
0.397,1784.349206378567,1586.7672168104996
0.398,1784.7905620797135,1587.0929326122375
0.399,1785.2316221470169,1587.4184302393517
0.4,1785.6723899331607,1587.7437121660862
0.401,1786.1128687763323,1588.0687808559878
0.402,1786.5530620004222,1588.3936387620524
0.403,1786.992972915222,1588.718288326871
0.404,1787.4326048166213,1589.0427319827747
0.405,1787.8719609868,1589.3669721519777
0.406,1788.3110446944222,1589.6910112467187
0.40700000000000003,1788.749859194826,1590.014851669403
0.40800000000000003,1789.1884077302122,1590.33849581274
0.40900000000000003,1789.6266935298308,1590.6619460598815
0.41000000000000003,1790.0647198101678,1590.9852047845602
0.41100000000000003,1790.5024897751266,1591.308274351223
0.41200000000000003,1790.9400066162116,1591.6311571151655
0.41300000000000003,1791.3772735127084,1591.9538554226667
0.41400000000000003,1791.8142936318613,1592.2763716111194
0.41500000000000004,1792.2510701290519,1592.598708009161
0.41600000000000004,1792.6876061479736,1592.9208669368047
0.41700000000000004,1793.123904820807,1593.2428507055654
0.418,1793.5599692683907,1593.5646616185893
0.419,1793.9958026003942,1593.8863019707792
0.42,1794.4314079154872,1594.20777404892
0.421,1794.8667883015073,1594.5290801318035
0.422,1795.3019468356276,1594.8502224903502
0.423,1795.7368865845222,1595.171203387733
0.424,1796.17161060453,1595.4920250794974
0.425,1796.6061219418193,1595.812689813683
0.426,1797.0404236325467,1596.1331998309413
0.427,1797.4745187030203,1596.4535573646554
0.428,1797.9084101698575,1596.7737646410565
0.429,1798.3421010401435,1597.0938238793415
0.43,1798.7755943115872,1597.4137372917878
0.431,1799.208892972678,1597.7335070838687
0.432,1799.6420000028404,1598.0531354543673
0.433,1800.074918372586,1598.37262459549
0.434,1800.5076510436666,1598.6919766929777
0.435,1800.9402009692262,1599.0111939262194
0.436,1801.3725710939495,1599.330278468361
0.437,1801.8047643542127,1599.6492324864166
0.438,1802.2367836782296,1599.968058141377
0.439,1802.668631986201,1600.2867575883192
0.44,1803.100312190459,1600.6053329765132
0.441,1803.531827195613,1600.9237864495299
0.442,1803.9631798986934,1601.2421201453467
0.443,1804.3943731892957,1601.5603361964543
0.444,1804.8254099497224,1601.878436729961
0.445,1805.2562930551242,1602.1964238676978
0.446,1805.687025373641,1602.5142997263213
0.447,1806.117609766542,1602.8320664174173
0.448,1806.5480490883647,1603.1497260476042
0.449,1806.9783461870518,1603.4672807186334
0.45,1807.4085039040904,1603.7847325274922
0.451,1807.8385250746478,1604.1020835665038
0.452,1808.2684125277071,1604.4193359234275
0.453,1808.698169086203,1604.7364916815588
0.454,1809.1277975671555,1605.053552919829
0.455,1809.5573007818043,1605.3705217129022
0.456,1809.9866815357414,1605.6874001312758
0.457,1810.4159426290435,1606.0041902413768
0.458,1810.8450868564037,1606.3208941056587
0.459,1811.2741170072632,1606.6375137826992
0.46,1811.7030358659406,1606.9540513272964
0.461,1812.1318462117633,1607.2705087905633
0.462,1812.5605508191952,1607.5868882200252
0.463,1812.9891524579662,1607.9031916597135
0.464,1813.4176538932006,1608.21942115026
0.465,1813.846057885544,1608.5355787289916
0.466,1814.274367191291,1608.851666430025
0.467,1814.702584562512,1609.167686284358
0.468,1815.1307127471778,1609.4836403199645
0.46900000000000003,1815.5587544892874,1609.799530561886
0.47000000000000003,1815.9867125289916,1610.115359032325
0.47100000000000003,1816.4145896027178,1610.4311277507352
0.47200000000000003,1816.8423884432955,1610.746838733916
0.47300000000000003,1817.2701117800784,1611.0624939961015
0.47400000000000003,1817.6977623390696,1611.3780955490524
0.47500000000000003,1818.1253428430434,1611.6936454021472
0.47600000000000003,1818.5528560116682,1612.0091455624727
0.47700000000000004,1818.9803045616297,1612.3245980349136
0.47800000000000004,1819.4076912067521,1612.640004822243
0.47900000000000004,1819.8350186581197,1612.9553679252128
0.48000000000000004,1820.2622896241987,1613.2706893426418
0.481,1820.6895068109584,1613.5859710715065
0.482,1821.116672921991,1613.9012151070294
0.483,1821.5437906586335,1614.2164234427678
0.484,1821.9708627200866,1614.5315980707037
0.485,1822.3978918035357,1614.8467409813306
0.486,1822.8248806042698,1615.1618541637436
0.487,1823.2518318158018,1615.476939605726
0.488,1823.6787481299875,1615.791999293839
0.489,1824.1056322371448,1616.1070352135084
0.49,1824.5324868261725,1616.4220493491127
0.491,1824.9593145846693,1616.7370436840715
0.492,1825.3861181990526,1617.052020200932
0.493,1825.8129003546767,1617.366980881457
0.494,1826.2396637359516,1617.6819277067123
0.495,1826.6664110264608,1617.996862657154
